cust_id,average_salary,average_current_acc_balance,average_saving_account_balance,average_credit_card_balance,average_monthly_balance,average_debt_to_income_ratio
25236,1525.7853333333333,1831.1613333333332,0.0,1970.3159999999998,915.5806666666666,1.2911925676672027
25238,2073.4333333333334,2153.6233333333334,0.0,460.57666666666665,1076.8116666666667,0.2221220422425236
25239,2531.96,1879.43125,3850.9375,1575.96875,2865.184375,0.6523766120166564
25240,,146.82444444444445,1603.6255555555554,,875.2249999999999,
25241,2275.77375,-1471.925,0.0,,-735.9625,
25242,2333.3015789473684,1315.9805263157896,202.6578947368421,1799.2757894736842,759.3192105263158,0.7757835161214072
25243,1752.3646666666668,401.51033333333334,2569.1203333333333,0.0,1485.3153333333332,0.0
25244,1870.4175757575758,2122.3145454545456,624.7124242424242,0.0,1373.513484848485,0.0
25245,1731.8497222222222,708.7072222222222,556.1619444444445,544.9480555555556,632.4345833333333,0.31591269772400005
25246,1778.907777777778,-1870.4537037037037,7.202962962962963,,-931.6253703703703,
25248,,1976.1938888888888,0.0,1362.7108333333333,988.0969444444444,
25249,1854.1608695652176,-522.1395652173912,2105.5134782608693,1054.9817391304348,791.6869565217391,0.6739758021107627
25250,2419.504210526316,956.6373684210527,0.0,,478.3186842105263,
25251,1573.8491176470588,1364.645588235294,5143.605588235294,,3254.1255882352943,
25252,2294.905909090909,3550.5559090909087,33.63181818181818,2412.677272727273,1792.0938636363637,1.3252106493970464
25253,2362.6019047619047,2341.9528571428573,1198.177619047619,0.0,1770.0652380952383,0.0
25254,2088.61,1973.3057142857142,996.0742857142858,,1484.69,
25255,2234.036666666667,1024.4866666666667,1346.4533333333331,4615.263333333333,1185.47,2.090872351342912
25256,1179.148,2976.056,0.0,,1488.028,
25257,1419.4550000000002,-1291.9973076923077,2271.9546153846154,,489.97865384615386,
25258,1595.1975,2221.015,251.98416666666665,,1236.4995833333335,
25259,2845.9541666666664,1345.8091666666667,902.585,,1124.1970833333332,
25260,2855.782857142857,2138.0485714285714,1486.0671428571427,,1812.0578571428573,
25261,2458.0455555555554,-724.6822222222222,4073.701111111111,,1674.5094444444444,
25262,1460.4971428571428,894.085,3157.165,1617.4471428571428,2025.625,1.3428806375839761
25263,3068.045,1570.445,1559.68,0.0,1565.0625,0.0
25266,,2133.4691666666668,1680.7716666666665,,1907.1204166666666,
25267,,1698.0792592592593,584.0662962962963,2429.7025925925927,1141.0727777777777,
25268,2050.231052631579,,,151.65263157894736,,0.07396057883974173
25269,2861.40375,-422.27125,319.29625,,-51.487500000000004,
25270,2595.1446666666666,1874.1039999999998,,4.256,,0.0016288371829842093
25271,778.0725,604.3925,66.245,,335.31875,
25272,1756.4725,190.3875,2492.125,0.0,1341.25625,0.0
25273,1726.9791666666667,-1639.0024999999998,193.52416666666667,,-722.7391666666666,
25274,1532.8455172413792,3819.808620689655,0.0,,1909.9043103448275,
25275,1712.415,1697.7175,67.46187499999999,974.83375,882.5896875,0.5748819736723243
25276,,1226.835,3806.25,1941.995,2516.5425,
25277,2308.3194444444443,1032.7722222222224,6045.424999999999,,3539.098611111111,
25278,1966.7258333333332,1292.9525,1340.0620833333335,4194.48375,1316.5072916666666,2.48670153038533
25279,,3134.98,841.9266666666666,2955.4673333333335,1988.4533333333334,
25281,1770.2166666666665,1072.2058333333332,1424.9833333333333,1323.1766666666667,1248.5945833333333,0.748721528578402
25282,2607.900588235294,1235.219411764706,2834.8064705882352,,2035.0129411764706,
25283,1771.6184375,748.96375,2240.790625,,1494.8771875,
25284,2682.192,114.08599999999998,2269.578,,1191.8319999999999,
25285,1711.8347222222224,1141.6341666666667,1673.9291666666666,,1407.7816666666668,
25286,,-1128.8875,0.0,,-564.44375,
25288,2051.224,1143.199,0.0,,571.5995,
25289,,-777.128,3725.7826666666665,,1474.3273333333334,
25290,1632.9375,1818.965,1480.571875,,1649.7684375,
25292,1955.2252380952382,1535.322380952381,4801.863809523809,,3168.5930952380954,
25293,1916.7345833333331,1531.795,2272.1466666666665,,1901.9708333333335,
25296,1246.725,1607.885,0.0,,803.9425,
25297,3160.2942857142853,1040.202857142857,78.90428571428572,0.0,559.5535714285714,0.0
25298,2775.625238095238,318.9,4526.944285714286,,2422.9221428571427,
25299,1274.7854545454545,3158.9790909090907,3186.199090909091,64.90181818181819,3172.5890909090913,0.04913956168431272
25300,,3582.0807142857143,1855.1332142857143,,2718.606964285714,
25301,3096.918125,2572.189375,826.199375,130.22625,1699.194375,0.047117468250899686
25302,1909.4852777777778,-315.34694444444443,2409.8733333333334,0.0,1047.2631944444445,0.0
25303,,3296.8956666666663,381.4746666666667,,1839.1851666666666,
25304,,572.698,0.0,2212.968,286.349,
25305,1987.5754545454547,1065.56,0.0,,532.78,
25306,1991.891,-984.4915000000001,0.0,,-492.24575000000004,
25307,1195.7175,-344.35,691.4525,,173.55125,
25308,2108.1608333333334,-553.43375,2450.7391666666667,,948.6527083333334,
25309,3134.535,-2237.2805555555556,625.4027777777778,,-805.9388888888889,
25310,2341.8740000000003,1344.41,1304.7073333333333,,1324.5586666666668,
25311,1685.1241666666665,2485.9416666666666,1789.5966666666666,936.8816666666667,2137.7691666666665,0.5695963802981365
25312,2284.1183333333333,2215.820833333333,2560.8275,790.1999999999999,2388.3241666666668,0.34633574631547015
25314,2650.366666666667,403.2575,2244.7316666666666,,1323.9945833333334,
25315,2043.3923076923077,-282.0730769230769,2257.9061538461538,,987.9165384615385,
25316,2111.7614285714285,,1869.4157142857143,806.78,,0.46569511345520354
25317,,2186.887142857143,1334.395,889.9314285714287,1760.6410714285714,
25318,1880.9125,2520.2575,3267.06625,,2893.661875,
25319,,95.4765,230.4835,2597.935,162.98,
25320,1564.26,-1109.732,249.006,2244.002,-430.363,1.4347588547656498
25321,1614.57,1837.243333333333,2083.3166666666666,3743.3477777777775,1960.28,2.318488599453181
25322,2095.6466666666665,359.2348148148148,2130.720740740741,,1244.9777777777779,
25324,2446.3653846153848,1591.5753846153846,0.0,,795.7876923076923,
25325,,1043.764761904762,2729.5790476190477,,1886.671904761905,
25327,1372.0908333333334,-156.465,1788.53,194.03083333333333,816.0324999999999,0.1434182633635391
25329,2498.795,-240.065,0.0,,-120.0325,
25330,2460.3641666666667,402.3330555555556,1692.4058333333332,,1047.3694444444445,
25331,3070.6582352941177,1660.3,81.56764705882354,,870.9338235294117,
25332,,4224.117499999999,,,,
25333,2281.7325,1100.7875,1111.65625,0.0,1106.221875,0.0
25334,2821.284166666667,493.14916666666664,1825.9316666666666,130.3775,1159.5404166666667,0.04633736757348317
25335,1839.8742857142856,1393.4892857142856,3476.71,0.0,2435.0996428571425,0.0
25340,1564.537857142857,-818.26,0.0,1441.9599999999998,-409.13,0.9711758129182076
25341,2313.402,1649.45,1268.056,1143.446,1458.7530000000002,0.6993394444795666
25342,1464.6795238095237,4215.968095238095,1404.492857142857,,2810.230476190476,
25343,3220.6,503.40214285714285,19.686428571428568,,261.5442857142857,
25344,,2573.1,1586.4666666666665,0.0,2079.7833333333333,
25345,,3360.488181818182,68.36272727272727,,1714.4254545454546,
25346,1541.3200000000002,-315.495,,,,
25347,,1363.9044444444444,3760.482222222222,,2562.193333333333,
25348,1822.2578571428571,2651.305714285714,2479.2042857142856,,2565.255,
25349,2830.3,1208.13,3550.31,,2379.2200000000003,
25350,1904.4736111111113,1889.3813888888888,772.5958333333333,,1330.988611111111,
25352,2638.3592,-907.0672,0.0,3313.6788,-453.5336,1.5213774892240373
25353,2687.8599999999997,-458.65777777777777,0.0,,-229.32888888888888,
25354,1195.166,-166.127,2606.734,,1220.3035,
25355,2578.62,46.287142857142854,134.31571428571428,910.0385714285715,90.30142857142857,0.3736747530139138
25356,1766.6269444444445,2483.2791666666667,2384.5294444444444,1573.0302777777779,2433.9043055555553,0.8903781529806698
25358,,-625.09875,309.25125,0.0,-157.92375,
25359,1688.8094117647058,2439.081176470588,0.0,,1219.540588235294,
25362,2134.185,1543.27875,2681.33,1276.535,2112.3043749999997,0.5985704245685652
25363,2036.52,1735.255,2387.725,,2061.49,
25364,,-787.1464705882353,7.1135294117647065,,-390.0164705882353,
25365,,-2611.5172727272725,0.0,1408.1190909090908,-1305.7586363636362,
25366,,-2602.9975,0.0,,-1301.49875,
25367,2075.64,1849.447142857143,364.3828571428571,295.04,1106.915,0.14265702491370694
25368,1719.29,786.52,1716.5836363636365,,1251.5518181818181,
25369,1338.5,1324.8899999999999,1860.3220000000001,,1592.606,
25371,2440.0204999999996,1065.809,154.74349999999998,,610.27625,
25372,1631.9755172413793,1067.6541379310345,0.0,0.0,533.8270689655172,0.0
25373,,-809.7835483870969,1822.5348387096774,,506.3756451612903,
25374,2005.736153846154,1207.5707692307692,3702.9946153846154,,2455.2826923076923,
25375,,920.2800000000001,1940.8866666666665,1545.6166666666668,1430.5833333333333,
25376,2428.7675,2216.4300000000003,0.0,4300.1775,1108.2150000000001,1.7703593775288406
25377,2047.625,888.1875,523.55125,,705.869375,
25378,,445.259,0.0,1373.908,222.6295,
25379,2226.8155555555554,2763.9191666666666,0.0,,1381.9595833333333,
25380,1922.5737931034482,1200.413448275862,6158.174137931034,,3679.2937931034485,
25381,1840.2649999999999,780.785,288.805,1349.975,534.7950000000001,0.7335649029547701
25382,2221.6144444444444,2684.2522222222224,3372.2433333333333,,3028.2477777777776,
25384,1361.7072727272725,-175.76181818181814,4088.723636363636,2010.9063636363637,1956.480909090909,1.5911525622221567
25385,2639.104117647059,2692.244117647059,1983.76,,2338.0020588235298,
25386,1986.0375,1086.395,1518.635,1038.2775,1302.5149999999999,0.5240637586607525
25387,1839.5549999999998,2963.98,2636.7525,,2800.36625,
25389,1969.4099999999999,2394.81,1712.79,,2053.8,
25390,2942.925862068965,493.383448275862,218.67827586206897,3121.983103448276,356.0308620689655,1.309703681631475
25391,1905.2177777777777,1398.3977777777777,2543.8888888888887,1417.1277777777777,1971.1433333333334,0.8523362663658067
25392,1690.059411764706,780.1458823529412,0.0,,390.0729411764706,
25393,,1785.474705882353,4090.1517647058827,,2937.8132352941175,
25394,1820.7761904761905,1196.4504761904761,478.56666666666666,,837.5085714285715,
25395,1409.0130555555556,-219.9063888888889,1802.9227777777778,,791.5081944444444,
25397,,-36.878529411764696,9.627058823529412,,-13.625735294117643,
25398,2384.166,1037.47,0.437,0.0,518.9535,0.0
25399,,-494.78476190476187,4477.022380952381,,1991.1188095238097,
25400,1637.498,3397.982,1.596,-5.628,1699.789,-0.002320623781033395
25401,2814.537058823529,,2668.411176470588,1161.8423529411764,,0.669572393601143
25402,1970.864,-878.7,1048.846,,85.07300000000001,
25403,2036.5387500000002,-826.6675,2634.216875,,903.7746875,
25404,2354.411333333333,553.839,4442.999,,2498.4190000000003,
25405,1815.301,1155.574,551.717,,853.6455,
25406,1856.49,734.7596875,0.0,,367.37984375,
25407,2370.156,234.779,,4323.003,,2.1087446065839104
25408,1039.5718181818183,629.8722727272727,0.0,0.0,314.93613636363636,0.0
25409,,3192.68,537.82,3331.59,1865.25,
25410,1671.2481818181818,4353.307272727273,1249.3690909090908,,2801.338181818182,
25411,2024.642857142857,,2850.3835714285715,,,
25412,1887.9816129032258,3278.0354838709677,4917.459032258065,,4097.747258064516,
25413,1160.3296153846154,-1518.4473076923075,1054.9173076923078,,-231.765,
25414,1894.4988,520.3604,3036.0588000000002,,1778.2096,
25415,,2658.685,736.045,,1697.3649999999998,
25417,,1284.0666666666666,140.49222222222224,425.09222222222223,712.2794444444445,
25418,2116.2999999999997,866.5566666666667,896.1933333333333,,881.375,
25419,,3997.669032258065,3485.605806451613,,3741.6374193548386,
25420,2366.420625,,2518.163125,,,
25421,2250.4405555555554,99.08333333333333,401.615,,250.34916666666666,
25422,,-746.8147368421053,1269.6684210526316,,261.4268421052631,
25423,1081.495,1147.4234615384617,0.0,,573.7117307692308,
25424,1883.2616666666665,414.9377777777778,3172.1583333333333,,1793.5480555555557,
25425,,-241.4077777777778,4800.9430555555555,,2279.7676388888885,
25426,1553.4533333333334,442.3252380952381,3593.9314285714286,,2018.1283333333333,
25427,1553.1083333333333,-617.0877777777778,46.05722222222222,,-285.5152777777778,
25428,1915.3366666666666,114.41000000000001,947.4555555555556,,530.9327777777778,
25429,1822.2740000000001,-127.59400000000001,3309.6059999999998,,1591.0059999999999,
25430,2421.003333333333,855.2566666666667,0.0,0.0,427.62833333333333,0.0
25431,1970.2111111111112,-494.50277777777774,1378.423611111111,,441.9604166666667,
25433,1744.9255555555555,885.2733333333333,0.0,,442.63666666666666,
25434,2671.2944444444447,698.8227777777778,152.0572222222222,,425.44,
25435,2023.4694736842105,3185.166315789474,1681.7636842105264,,2433.465,
25436,2088.406818181818,-160.24954545454545,3286.7736363636363,,1563.2620454545454,
25437,,654.5728571428572,3412.201904761905,,2033.3873809523811,
25438,2180.4139999999998,557.418,,141.046,,0.06494725870108861
25439,1874.2625,610.0675,0.0,943.71,305.03375,0.5255472449934532
25440,1706.9146666666668,,4.326666666666667,,,
25441,2219.4085714285716,1379.2571428571428,445.2714285714286,,912.2642857142857,
25443,2076.586363636364,-396.90909090909093,1106.879090909091,,354.985,
25444,1895.8533333333335,1626.3177777777778,3567.928888888889,,2597.1233333333334,
25445,1123.2,2219.7066666666665,0.0,,1109.8533333333332,
25446,1955.5855555555556,462.01,4817.2427777777775,,2639.626388888889,
25448,,-564.3092,,,,
25449,1991.3555555555556,-266.4577777777778,1980.1666666666667,,856.8544444444445,
25450,1545.0766666666666,3767.3583333333336,3229.471666666667,1190.8466666666666,3498.4150000000004,0.7808347077439174
25451,1646.8203846153847,-166.0153846153846,1039.7911538461537,,436.88788461538456,
25452,2125.6520833333334,1724.0583333333334,69.01,0.0,896.5341666666667,0.0
25454,1124.135238095238,-918.2109523809524,137.32761904761907,,-390.44166666666666,
25455,2120.1355555555556,792.6966666666666,0.0,4278.866944444444,396.3483333333333,2.1696332324362846
25456,2110.5014285714287,1362.1242857142856,2153.897142857143,2714.447142857143,1758.0107142857144,1.496076550897623
25457,2336.9025925925926,1583.894814814815,0.0,894.8914814814815,791.9474074074075,0.39012491282747264
25458,2088.6150000000002,1166.22,,,,
25459,1594.918888888889,2157.782222222222,1325.341111111111,,1741.5616666666667,
25460,1877.4250000000002,1745.005,1740.405,2407.55,1742.705,1.2829596034708315
25461,2188.701739130435,-843.984347826087,0.0,,-421.9921739130435,
25462,1531.4625,2159.3975,2128.1975,,2143.7974999999997,
25463,2122.351153846154,,70.43576923076922,,,
25464,,3164.7616666666668,4169.4766666666665,,3667.119166666667,
25465,1797.1888235294118,101.9735294117647,,,,
25466,2133.2825000000003,1361.5825,205.105,,783.34375,
25468,2060.248,-1343.77,0.0,,-671.885,
25469,1517.86,1197.55,3742.16,1222.87,2469.855,0.8056540128865639
25470,,,4128.1882352941175,2641.8441176470587,,
25471,2015.8675,1678.33,0.0,1533.255,839.165,0.761330019391489
25472,1877.0433333333333,662.7575,3936.880833333333,,2299.8191666666667,
25473,2182.33,4766.317272727272,1686.8781818181817,173.79636363636362,3226.597727272727,0.08531621083769099
25474,1848.6899999999998,31.856666666666666,1496.6666666666667,2327.7966666666666,764.2616666666667,1.2591620360633602
25475,2440.605,1026.0407142857143,0.0,1262.6614285714284,513.0203571428572,0.5173558223139395
25476,2277.045,-1348.435,1348.8775,2264.48,0.22125000000002615,0.9954623038198237
25477,1730.8038888888889,-635.5644444444445,2276.3488888888887,1269.3494444444445,820.3922222222222,0.7427517792429185
25480,2374.219,4382.539,26.823,4296.437,2204.6809999999996,1.9625636396804373
25481,2837.922121212121,139.86424242424243,963.3351515151516,,551.599696969697,
25482,2865.2228571428573,981.2985714285714,4348.144285714286,,2664.7214285714285,
25483,2203.8954166666667,1893.8870833333333,,,,
25484,,1532.7770370370372,2461.2662962962963,,1997.0216666666665,
25485,2801.9114285714286,-92.06857142857143,,0.0,,0.0
25486,1622.294375,-797.619375,2603.930625,,903.155625,
25487,1986.7463157894738,3606.311052631579,452.1763157894737,1826.3984210526316,2029.2436842105262,0.9578797991955879
25488,1274.3157142857144,-1256.3323809523808,1972.421904761905,,358.0447619047619,
25489,2819.8796296296296,202.29,1727.6007407407408,,964.9453703703704,
25491,2535.2995833333334,2949.8925,5753.1154166666665,4327.212916666666,4351.503958333334,1.7209224176407238
25492,,2034.726818181818,3293.4272727272723,,2664.0770454545454,
25493,2127.14,3348.5333333333333,1849.1666666666667,,2598.85,
25494,1814.282258064516,475.74709677419355,12.160967741935485,,243.9540322580645,
25495,1938.9342857142858,1729.8657142857141,2053.4,,1891.6328571428571,
25496,1802.766875,2014.186875,,,,
25497,3102.4717647058824,1516.5111764705882,741.8517647058824,,1129.1814705882352,
25498,1947.714375,2630.4521875,3342.6475,191.599375,2986.54984375,0.09867600074991485
25499,2352.4495652173914,-136.95347826086956,,,,
25500,1665.5084615384617,3418.2400000000002,348.9846153846154,,1883.6123076923077,
25501,1815.4526315789474,1471.0947368421052,941.1731578947368,,1206.1339473684209,
25502,,1186.13625,2766.13625,,1976.13625,
25503,,-683.1027272727273,0.05090909090909091,,-341.52590909090907,
25504,2111.23,-118.55375000000001,2164.9775,972.9125,1023.211875,0.46079748954837374
25505,1256.6776470588236,-2369.5785294117645,3035.2211764705885,236.91529411764705,332.82132352941176,0.20367381646394564
25506,2178.6188888888887,1715.2494444444446,,,,
25507,2185.050769230769,2196.83,886.6938461538462,,1541.761923076923,
25508,1117.242857142857,727.4471428571429,39.82142857142857,721.6714285714286,383.63428571428574,0.6402838507905593
25509,,-41.2475,382.4885,,170.6205,
25511,1544.4266666666667,4556.578888888889,,450.36555555555555,,0.2917254276360234
25512,2043.2749999999999,-475.3742857142857,0.0,397.3671428571429,-237.68714285714285,0.19445449447551225
25513,1782.8283333333331,-255.14041666666665,613.8145833333334,0.0,179.33708333333334,0.0
25514,2501.6,-781.66,2546.96,2197.98,882.6500000000001,0.8786296770067158
25515,1094.72,207.81230769230768,2268.7553846153846,,1238.2838461538463,
25516,,1208.7582352941176,3130.9288235294116,1047.706470588235,2169.8435294117644,
25517,2627.7415384615383,-2213.012307692308,67.6123076923077,0.0,-1072.7,0.0
25518,,-2215.206,1591.625,0.0,-311.7905,
25519,2098.7995454545458,242.23136363636365,2668.7936363636363,203.6768181818182,1455.5124999999998,0.09730426335276586
25520,2357.165,-336.08875,0.0,,-168.044375,
25521,1915.3572,849.1372,0.0,1095.576,424.5686,0.572618233372878
25522,691.5377777777778,699.6244444444445,,,,
25524,1968.753076923077,2581.8315384615385,1520.353076923077,,2051.0923076923077,
25525,2086.0,18.32333333333333,1153.6266666666668,2384.396666666667,585.975,1.1431358038868777
25526,,1058.2833333333333,1469.7208333333335,1353.8154166666666,1264.0020833333333,
25527,1925.7480952380952,636.5190476190476,263.94619047619045,16.12761904761905,450.23261904761904,0.009932646273420742
25528,2326.6175,2382.9158333333335,,90.9425,,0.03923861319581967
25530,1702.9639130434782,2636.0617391304345,931.4973913043477,,1783.7795652173913,
25531,1761.3965217391305,2963.5004347826084,841.3560869565217,61.43304347826087,1902.428260869565,0.03488997661562041
25532,2954.932222222222,1027.5944444444444,220.62444444444444,,624.1094444444444,
25533,1329.058,2305.918,2029.8440000000003,,2167.881,
25534,1113.81,196.47750000000002,0.0,2428.8050000000003,98.23875000000001,2.1947855729043955
25535,,21.14863636363636,,1827.2490909090911,,
25536,2225.625,1333.41875,3475.2325,,2404.325625,
25537,,1.8499999999999985,1190.806,0.0,596.328,
25538,1713.5892,171.9068,546.932,4172.5376,359.4194,2.4384008188637263
25539,2743.9383333333335,2718.0266666666666,1838.0788888888887,,2278.0527777777775,
25540,2018.2344444444445,1893.5055555555555,129.37055555555557,,1011.4380555555555,
25541,1140.4392307692308,624.1288461538462,2255.8707692307694,,1439.9998076923077,
25542,1754.7223076923076,-724.1084615384615,,1731.543846153846,,0.9871903040061331
25543,,-92.36777777777777,3071.3733333333334,,1489.5027777777777,
25544,1581.4894444444444,51.614444444444445,2146.967777777778,2391.853055555556,1099.2911111111111,1.5690429765909617
25545,2106.125555555556,3327.3644444444444,604.3455555555555,2304.7055555555553,1965.855,1.094905044531374
25546,,864.1316666666667,0.0,,432.06583333333333,
25547,2405.3605555555555,2104.172777777778,1570.97,2649.1238888888893,1837.571388888889,1.1036852075609718
25548,2283.665,2371.936,0.0,0.0,1185.968,0.0
25549,1811.9758823529412,1431.6511764705883,435.4935294117647,,933.5723529411764,
25550,2112.216,2995.5800000000004,0.0,0.0,1497.7900000000002,0.0
25551,1471.7003571428572,528.3396428571428,2689.0575,,1608.6985714285713,
25552,2389.541944444444,2004.1658333333335,92.03722222222223,955.4052777777779,1048.1015277777778,0.43379629976313794
25554,,2811.7914285714287,54.89571428571429,,1433.3435714285715,
25555,,1287.431111111111,5798.557037037037,336.5618518518518,3542.994074074074,
25556,1761.2414285714287,1024.8114285714287,,2131.81,,1.2563863329957574
25557,1661.3472222222222,4517.669444444445,1680.7905555555556,592.2494444444444,3099.23,0.3564986424103354
25558,2141.093043478261,2478.4421739130435,1715.1791304347828,,2096.8106521739132,
25559,,3152.7390909090905,3566.810909090909,,3359.775,
25560,2201.3952631578945,1504.5326315789473,1499.7615789473684,,1502.147105263158,
25561,,3044.433548387097,2.55258064516129,,1523.4930645161292,
25562,,451.4133333333333,2002.8593333333333,,1227.1363333333331,
25563,1219.29375,2583.79625,4055.94,,3319.868125,
25564,1894.929375,-840.650625,2096.1625,3534.36875,627.7559375,1.866921418410009
25565,,-904.2771428571428,182.05800000000002,2876.6125714285713,-361.1095714285714,
25567,2060.061111111111,1436.9211111111113,4755.501666666667,,3096.211388888889,
25568,2094.5984615384614,671.7715384615385,,,,
25569,2755.7166666666667,-812.5157575757576,364.5618181818182,256.8436363636364,-223.9769696969697,0.09321966402350189
25570,2845.4785714285713,-918.5328571428571,1533.48,0.0,307.47357142857135,0.0
25571,2173.6025,-451.0022222222222,,,,
25572,2939.3709375,345.10875,1770.736875,1740.4896875,1057.9228125,0.67251942040836
25573,1972.1508333333336,-1848.7855555555554,1561.1480555555556,,-143.81875000000002,
25574,1439.45,1608.102,43.724000000000004,,825.9130000000001,
25575,1982.61125,731.68875,0.0,,365.844375,
25576,2621.801875,,0.0,266.263125,,0.10701370307300805
25577,1753.3453846153845,702.8053846153847,3897.5507692307697,1066.6792307692308,2300.178076923077,0.6086140646589225
25578,,-1426.3375,1809.6666666666667,0.0,191.66458333333335,
25579,1704.645,734.56,4066.9800000000005,0.0,2400.7700000000004,0.0
25581,2359.945,-1025.7733333333333,1017.9066666666668,1918.2283333333332,-3.933333333333318,0.8296418894341612
25582,1612.6376,-1397.3436,710.6028,,-343.3704,
25583,2012.006666666667,-1047.57,1607.9233333333334,,280.1766666666667,
25584,2086.5656521739133,-254.52913043478262,1430.9234782608694,0.0,588.1971739130435,0.0
25586,2285.9115151515152,3360.2563636363634,3004.0354545454543,,3182.1459090909093,
25587,1864.6327272727272,-270.04121212121214,634.1966666666667,939.9784848484849,182.07772727272726,0.561662624758073
25588,2207.7573684210524,784.6278947368421,109.4084210526316,3782.1836842105267,447.0181578947368,1.7155618220585511
25589,1441.8386111111113,1189.0291666666667,0.0,,594.5145833333333,
25590,,1134.644117647059,1854.054705882353,,1494.3494117647058,
25592,1942.1757142857143,3172.387142857143,290.9160714285714,,1731.6516071428573,
25593,1783.5725,1216.285,1751.62,,1483.9524999999999,
25594,1877.078125,4600.36125,3731.945625,,4166.1534375,
25595,2012.7439130434782,497.3073913043478,456.23086956521735,,476.76913043478265,
25596,1679.2150000000001,1382.5208333333333,575.5575,,979.0391666666668,
25597,1727.212,-1809.3619999999999,165.75799999999998,,-821.802,
25598,2069.9314285714286,600.3885714285715,4072.6057142857144,36.7592857142857,2336.497142857143,0.01574853959801218
25599,,-1170.5773076923078,448.37115384615385,,-361.1030769230769,
25600,1160.5810344827585,,662.173448275862,1575.6086206896553,,1.3590898155461186
25601,2142.2276923076925,1517.158076923077,8.293461538461539,1106.8407692307692,762.7257692307692,0.5169233971553919
25602,2327.211818181818,1650.1463636363637,258.90272727272725,,954.5245454545455,
25603,2482.774,4082.91,2080.648,1857.6680000000001,3081.779,0.7484813127732678
25604,2342.7669444444446,698.6547222222222,865.1652777777778,,781.9100000000001,
25606,2293.0161904761903,,563.6519047619048,1339.0033333333333,,0.5899544308167827
25607,,1600.5221875,6200.71,,3900.61609375,
25608,2683.6675862068964,172.87103448275863,17.494482758620688,,95.18275862068967,
25609,,2673.4857142857145,0.0,763.26,1336.7428571428572,
25610,1863.68,687.0785714285714,544.86,0.0,615.9692857142857,0.0
25611,2275.014,1233.26,,426.759,,0.26517861167828183
25612,2110.749166666667,-869.4987500000001,1506.9554166666667,,318.7283333333333,
25613,1922.8600000000001,4332.825384615385,2036.6238461538462,0.0,3184.7246153846154,0.0
25614,1564.8686363636364,301.29454545454547,2475.8736363636363,,1388.584090909091,
25616,1777.4984615384615,2372.466923076923,1304.4173076923075,,1838.4421153846156,
25617,2986.9175,-337.1925,2183.8175,,923.3125,
25618,2462.026363636364,-818.0640909090909,0.0,2629.3168181818182,-409.0320454545454,1.4955740032732796
25620,2921.8915384615384,2719.0646153846155,,,,
25621,,348.6121052631579,1068.8463157894737,,708.7292105263158,
25622,2139.4449999999997,1207.6475,794.8025,1173.7725,1001.2249999999999,0.5483453208898776
25623,1453.13,730.11,2634.13,,1682.12,
25624,2661.075,15.97,581.145,,298.5575,
25625,1497.606956521739,1413.3230434782608,2372.331304347826,2076.9978260869566,1892.8271739130435,1.5295671527611703
25626,2344.6666666666665,2768.0833333333335,2481.1566666666663,,2624.62,
25628,2900.3435999999997,1604.3132,3031.482,526.7604,2317.8976000000002,0.18742028532191227
25629,,-124.73,2512.2863636363636,,1193.7781818181818,
25631,,1588.5455555555554,0.0,1575.2188888888888,794.2727777777777,
25632,2735.6111111111113,1532.041111111111,3075.47,,2303.7555555555555,
25633,1781.83,2110.7766666666666,,149.72333333333333,,0.08442204435507612
25634,1537.7470967741933,960.5964516129033,578.5135483870968,,769.5550000000001,
25635,2094.1627777777776,473.5305555555555,3324.1066666666666,0.0,1898.818611111111,0.0
25636,1683.1610714285714,,0.0,,,
25637,,425.98466666666667,3329.8086666666663,1453.3073333333334,1877.8966666666668,
25638,,-503.779,2288.241,,892.231,
25639,1957.5154545454543,207.4381818181818,1766.3290909090908,,986.8836363636364,
25640,1685.1566666666668,2794.035238095238,46.31857142857143,0.0,1420.1769047619048,0.0
25641,3024.424615384615,1600.606923076923,265.2407692307692,,932.9238461538462,
25642,1717.1619444444445,1460.2655555555555,6083.585277777778,,3771.925416666667,
25645,1843.1580952380953,1984.574761904762,11.290476190476191,,997.932619047619,
25646,,550.958611111111,,0.0,,
25647,1237.3575,1974.44875,1313.51,,1643.979375,
25648,,329.51000000000005,0.0,1912.5714285714287,164.75500000000002,
25649,2281.5642307692306,1303.2892307692307,2611.861923076923,,1957.575576923077,
25651,2035.4527272727273,1823.4145454545455,2346.600909090909,,2085.007727272727,
25652,1864.6000000000001,712.4384210526316,0.0,,356.2192105263158,
25653,1458.228275862069,1353.4444827586208,5991.336206896552,1435.3106896551724,3672.3903448275864,0.987403443519882
25656,2869.495384615385,1175.886923076923,0.0,,587.9434615384615,
25657,2610.252903225806,,2233.1961290322583,226.10032258064516,,0.10622817007655032
25658,1797.2815384615385,767.6923076923077,570.6315384615384,2938.1646153846154,669.161923076923,1.6355892269014365
25659,1631.5214285714285,-1473.3314285714284,1173.8628571428574,,-149.7342857142857,
25660,2068.433529411765,1898.1705882352942,3405.6705882352944,2682.1617647058824,2651.9205882352944,1.2968556375262636
25662,2072.765625,574.16875,3293.231875,,1933.7003125,
25663,1445.3654545454547,156.35,0.0,2524.6072727272726,78.175,1.7754879340229832
25664,1606.277,403.919,0.0,,201.9595,
25665,2156.334375,1620.9475,3615.459375,,2618.2034375,
